paper_name,id,abstract,triage_label,lane,corpus_stage,mechanism,why_it_matters,follow_up,authors,year,source_ids,primary_id,paper_id,categories,queries,discovery_methods,designations,assignment_rank,assignment_score,search_score,primary_reader,metadata_verified,body_inspected,evidence_read,abstract_reviewed,inspection_status,triage_status,stages_seen,source_registry_paths,source_triage_paths,metadata_status,triage_count
Model-based clock synchronization protocol for wireless sensor networks,arxiv:1311.6914,"In a wireless sensor network, nodes communicate time-stamped packets in order to synchronize their clocks, i.e., estimate each other's time display. We introduce and analyze a parametrized stochastic model for clocks and use it to calculate, at any given time, the Maximum-Likelihood (ML) estimate of the relative skew/offset between two communicating nodes. For network synchronization, event-based Kalman-Bucy filtering gives rise to a centralized scheme, and we propose an efficient distributed suboptimal algorithm. We study the performance both analytically and experimentally and provide provable guarantees. We summarize our findings into defining a new distributed model-based clock synchronization protocol (MBCSP), and present a comparative simulation study of its accuracy versus prior art to showcase improvements.",high,B1,primary_assignment,A stochastic clock model and event-based Kalman-Bucy filtering estimate relative skew and offset with distributed approximations.,,true,"Nikolaos Freris, Vivek Borkar, P. R. Kumar",2013,arxiv:1311.6914,arxiv:1311.6914,3041489355651078803,,,,,20,88.966,0.8670357598021706,B1,true,inspect-arxiv_1311.6914.json,,,inspect-arxiv_1311.6914.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q01-direct.json | b1/raw-q02-synonyms.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/raw-retrieval/q14-mechanism-clock.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
Skewless Network Clock Synchronization Without Discontinuity: Convergence and Performance,arxiv:1405.6477,"This paper examines synchronization of computer clocks connected via a data network and proposes a skewless algorithm to synchronize them. Unlike existing solutions, which either estimate and compensate the frequency difference (skew) among clocks or introduce offset corrections that can generate jitter and possibly even backward jumps, our solution achieves synchronization without these problems. We first analyze the convergence property of the algorithm and provide explicit necessary and sufficient conditions on the parameters to guarantee synchronization. We then study the effect of noisy measurements (jitter) and frequency drift (wander) on the offsets and synchronization frequency, and further optimize the parameter values to minimize their variance. Our study reveals a few insights, for example, we show that our algorithm can converge even in the presence of timing loops and noise, provided that there is a well defined leader. This marks a clear contrast with current standards such as NTP and PTP, where timing loops are specifically avoided. Furthermore, timing loops can even be beneficial in our scheme as it is demonstrated that highly connected subnetworks can collectively outperform individual clients when the time source has large jitter. The results are supported by experiments running on a cluster of IBM BladeCenter servers with Linux.",high,B1,primary_assignment,"A skewless synchronization algorithm avoids backward jumps while analyzing noise, drift, and timing-loop convergence.",,true,"Enrique Mallada, Xiaoqiao Meng, Michel Hack, Li Zhang, Ao Tang",2014,arxiv:1405.6477,arxiv:1405.6477,235385722979642739,,,,,46,,0.8267117940706734,B1,true,inspect-arxiv_1405.6477.json,,,inspect-arxiv_1405.6477.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q01-direct.json | b1/raw-q02-synonyms.json | b1/raw-q12-ntp-ptp-foundations.json | b1/raw-q13-os-clocks.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
Proportional-Integral Clock Synchronization in Wireless Sensor Networks,arxiv:1410.8176,"In this article, we present a new control theoretic distributed time synchronization algorithm, named PISync, in order to synchronize sensor nodes in Wireless Sensor Networks (WSNs). PISync algorithm is based on a Proportional-Integral (PI) controller. It applies a proportional feedback (P) and an integral feedback (I) on the local measured synchronization errors to compensate the differences between the clock offsets and clock speeds. We present practical flooding-based and fully distributed protocol implementations of the PISync algorithm, and we provide theoretical analysis to highlight the benefits of this approach in terms of improved steady state error and scalability as compared to existing synchronization algorithms. We show through real-world experiments and simulations that PISync protocols have several advantages over existing protocols in the WSN literature, namely no need for memory allocation, minimal CPU overhead and code size independent of network size and topology, and graceful performance degradation in terms of network size.",high,B1,primary_assignment,A distributed proportional-integral controller uses synchronization-error feedback to compensate both clock offset and speed.,,true,"KasÄ±m Sinan YÄ±ldÄ±rÄ±m, Ruggero Carli, Luca Schenato",2014,arxiv:1410.8176,arxiv:1410.8176,7528341802882909655,,,,,15,,0.8740772351648677,B1,true,inspect-arxiv_1410.8176.json,,,inspect-arxiv_1410.8176.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/expansion/expansion-manifest.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q02-synonyms.json | b1/raw-q08-embedded.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
Accurate Distributed Time Synchronization in Mobile Wireless Sensor Networks from Noisy Difference Measurements,arxiv:1412.7888,"We propose a distributed algorithm for time synchronization in mobile wireless sensor networks. Each node can employ the algorithm to estimate the global time based on its local clock time. The problem of time synchronization is formulated as nodes estimating their skews and offsets from noisy difference measurements of offsets and logarithm of skews; the measurements acquired by time-stamped message exchanges between neighbors. A distributed stochastic approximation based algorithm is proposed to ensure that the estimation error is mean square convergent (variance converging to 0) under certain conditions. A sequence of scheduled update instants is used to meet the requirement of decreasing time-varying gains that need to be synchronized across nodes with unsynchronized clocks. Moreover, a modification on the algorithm is also presented to improve the initial convergence speed. Simulations indicate that highly accurate global time estimates can be achieved with the proposed algorithm for long time durations, while the errors in competing algorithms increase over time.",high,B1,primary_assignment,Distributed stochastic approximation estimates skew and offset from noisy pairwise differences while converging over mobile links.,,true,"Chenda Liao, Prabir Barooah",2014,arxiv:1412.7888,arxiv:1412.7888,2999704205168867340,,,,,14,,0.8754466418125836,B1,true,inspect-arxiv_1412.7888.json,,,inspect-arxiv_1412.7888.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q02-synonyms.json | b7/canonical-registry.json | b7/raw-retrieval/q14-mechanism-clock.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
Efficient Timestamps for Capturing Causality,arxiv:1606.05962,"Consider an asynchronous system consisting of processes that communicate via message-passing. The processes communicate over a potentially incomplete communication network consisting of reliable bidirectional communication channels. Thus, not every pair of processes is necessarily able to communicate with each other directly. % For instance, when the communication network is a star graph, there is a central process % that can communicate with all the remaining processes (which are called radial processes), % but the radial processes cannot communicate with each other directly. The goal of the algorithms discussed in this paper is to assign timestamps to the events at all the processes such that (a) distinct events are assigned distinct timestamps, and (b) the happened-before relationship between the events can be inferred from the timestamps. We consider three types of algorithms for assigning timestamps to events: (i) Online algorithms that must (greedily) assign a timestamp to each event when the event occurs. (ii) Offline algorithms that assign timestamps to event after a finite execution is complete. (iii) Inline algorithms that assign a timestamp to each event when it occurs, but may modify some elements of a timestamp again at a later time. For specific classes of graphs, particularly star graphs and graphs with connectivity â‰¥ 1, the paper presents bounds on the length of vector timestamps assigned by an online algorithm. The paper then presents an inline algorithm, which typically assigns substantially smaller timestamps than the optimal-length online vector timestamps. In particular, the inline algorithm assigns timestamp in the form of a tuple containing 2c+2 integer elements, where c is the size of the vertex cover for the underlying communication graph.",high,B1,primary_assignment,"Online, offline, and inline timestamp algorithms capture happened-before with metadata sized by communication-graph structure.",,true,"Nitin H. Vaidya, Sandeep S. Kulkarni",2016,arxiv:1606.05962,arxiv:1606.05962,2227616049552302296,cs.DC,q03-causality | q13-foundations,semantic-search,general,60,,0.805142381048208,B1,true,inspect-arxiv_1606.05962.json,,,inspect-arxiv_1606.05962.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q04-logical.json | b1/raw-q05-uncertainty.json | b1/raw-q06-monotonic.json | b1/raw-q10-causal-diagnosis.json | b1/raw-q11-foundational.json | b1/raw-q14-lamport-exact.json | b2/raw-q03-causality.txt | b2/raw-q13-foundations.txt | b2/registry-final.json | b2/registry.json | b3/raw-q33-lamport.json | b3/raw-q34-vector-clocks.json | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q40-found-clocks.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
Distributed Clock Skew and Offset Estimation in Wireless Sensor Networks: Asynchronous Algorithm and Convergence Analysis,arxiv:1607.03830,"In this paper, we propose a fully distributed algorithm for joint clock skew and offset estimation in wireless sensor networks based on belief propagation. In the proposed algorithm, each node can estimate its clock skew and offset in a completely distributed and asynchronous way: some nodes may update their estimates more frequently than others using outdated message from neighboring nodes. In addition, the proposed algorithm is robust to random packet loss. Such algorithm does not require any centralized information processing or coordination, and is scalable with network size. The proposed algorithm represents a unified framework that encompasses both classes of synchronous and asynchronous algorithms for network-wide clock synchronization. It is shown analytically that the proposed asynchronous algorithm converges to the optimal estimates with estimation mean-square-error at each node approaching the centralized Cram'er-Rao bound under any network topology. Simulation results further show that the convergence speed is faster than that corresponding to a synchronous algorithm.",high,B1,primary_assignment,Asynchronous belief propagation jointly estimates skew and offset and remains robust to outdated messages and packet loss.,,true,"Jian Du, Yik-Chung Wu",2016,arxiv:1607.03830,arxiv:1607.03830,6928651615838243877,,,,,24,,0.8626527684625688,B1,true,inspect-arxiv_1607.03830.json,,,inspect-arxiv_1607.03830.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/expansion/expansion-manifest.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q01-direct.json | b1/raw-q02-synonyms.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
GentleRain+: Making GentleRain Robust on Clock Anomalies,arxiv:1612.05205,"Causal consistency is in an intermediate consistency model that can be achieved together with high availability and high performance requirements even in presence of network partitions. There are several proposals in the literature for causally consistent data stores. Thanks to the use of single scalar physical clocks, GentleRain has a throughput higher than other proposals such as COPS or Orbe. However, both of its correctness and performance relay on monotonic synchronized physical clocks. Specifically, if physical clocks go backward its correctness is violated. In addition, GentleRain is sensitive on the clock synchronization, and clock skew may slow write operations in GenlteRain. In this paper, we want to solve this issue in GenlteRain by using Hybrid Logical Clock (HLC) instead of physical clocks. Using HLC, GentleRain protocl is not sensitive on the clock skew anymore. In addition, even if clocks go backward, the correctness of the system is not violated. Furthermore, by HLC, we timestamp versions with a clock very close to the physical clocks. Thus, we can take causally consistency snapshot of the system at any give physical time. We call GentleRain protocol with HLCs GentleRain+. We have implemented GentleRain+ protocol, and have evaluated it experimentally. GentleRain+ provides faster write operations compare to GentleRain that rely solely on physical clocks to achieve causal consistency. We have also shown that using HLC instead of physical clock does not have any overhead. Thus, it makes GentleRain more robust on clock anomalies at no cost.",high,B1,primary_assignment,Hybrid logical clocks replace fragile physical timestamps so causal snapshots remain valid under clock rollback and skew.,,true,"Mohammad Roohitavaf, Sandeep Kulkarni",2016,arxiv:1612.05205,arxiv:1612.05205,7762479377780788579,,,,,35,,0.8471602646256321,B1,true,inspect-arxiv_1612.05205.json,,,inspect-arxiv_1612.05205.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q01-direct.json | b1/raw-q04-logical.json | b1/raw-q06-monotonic.json | b1/raw-q10-causal-diagnosis.json | b1/raw-q13-os-clocks.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q40-found-clocks.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
"Okapi: Causally Consistent Geo-Replication Made Faster, Cheaper and More Available",arxiv:1702.04263,"Okapi is a new causally consistent geo-replicated key- value store. Okapi leverages two key design choices to achieve high performance. First, it relies on hybrid logical/physical clocks to achieve low latency even in the presence of clock skew. Second, Okapi achieves higher resource efficiency and better availability, at the expense of a slight increase in update visibility latency. To this end, Okapi implements a new stabilization protocol that uses a combination of vector and scalar clocks and makes a remote update visible when its delivery has been acknowledged by every data center. We evaluate Okapi with different workloads on Amazon AWS, using three geographically distributed regions and 96 nodes. We compare Okapi with two recent approaches to causal consistency, Cure and GentleRain. We show that Okapi delivers up to two orders of magnitude better performance than GentleRain and that Okapi achieves up to 3.5x lower latency and a 60% reduction of the meta-data overhead with respect to Cure.",high,B1,primary_assignment,Okapi combines hybrid logical/physical clocks with acknowledgment-based stabilization to preserve causal visibility under skew.,,true,"Diego Didona, Kristina Spirovska, Willy Zwaenepoel",2017,arxiv:1702.04263,arxiv:1702.04263,7129282239998762592,cs.DC,q03-causality | q13-foundations,semantic-search,general,40,,0.8405733129219832,B1,true,inspect-arxiv_1702.04263.json,,,inspect-arxiv_1702.04263.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q04-logical.json | b1/raw-q10-causal-diagnosis.json | b2/raw-q03-causality.txt | b2/raw-q13-foundations.txt | b2/registry-final.json | b2/registry.json | b3/raw-q34-vector-clocks.json | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q40-found-clocks.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
Distributed Time Synchronization for Networks with Random Delays and Measurement Noise,arxiv:1705.10408,"In this paper a new distributed asynchronous algorithm is proposed for time synchronization in networks with random communication delays, measurement noise and communication dropouts. Three different types of the drift correction algorithm are introduced, based on different kinds of local time increments. Under nonrestrictive conditions concerning network properties, it is proved that all the algorithm types provide convergence in the mean square sense and with probability one (w.p.1) of the corrected drifts of all the nodes to the same value (consensus). An estimate of the convergence rate of these algorithms is derived. For offset correction, a new algorithm is proposed containing a compensation parameter coping with the influence of random delays and special terms taking care of the influence of both linearly increasing time and drift correction. It is proved that the corrected offsets of all the nodes converge in the mean square sense and w.p.1. An efficient offset correction algorithm based on consensus on local compensation parameters is also proposed. It is shown that the overall time synchronization algorithm can also be implemented as a flooding algorithm with one reference node. It is proved that it is possible to achieve bounded error between local corrected clocks in the mean square sense and w.p.1. Simulation results provide an additional practical insight into the algorithm properties and show its advantage over the existing methods.",high,B1,primary_assignment,"Asynchronous drift and offset consensus compensates random delays, measurement noise, and packet dropouts while proving bounded synchronization error.",,true,"Milos S. Stankovic, Srdjan S. Stankovic, Karl Henrik Johansson",2018,arxiv:1705.10408,arxiv:1705.10408,6512508631710046631,,,,,4,,0.9067852769181763,B1,true,inspect-arxiv_1705.10408.json,,,inspect-arxiv_1705.10408.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/expansion/expansion-manifest.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q01-direct.json | b1/raw-q02-synonyms.json | b1/raw-q08-embedded.json | b1/raw-q13-os-clocks.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
A System for Clock Synchronization in an Internet of Things,arxiv:1806.02474,"Synchronizing clocks on Internet of Things (IoT) devices is important for applications such as monitoring and real time control. In this paper, we describe a system for clock synchronization in IoT devices that is designed to be scalable, flexibly accommodate diverse hardware, and maintain tight synchronization over a range of operating conditions. We begin by examining clock drift on two standard IoT prototyping platforms. We observe clock drift on the order of seconds over relatively short time periods, as well as poor clock rate stability, each of which make standard synchronization protocols ineffective. To address this problem, we develop a synchronization system, which includes a lightweight client, a new packet exchange protocol called SPoT and a scalable reference server. We evaluate the efficacy of our system over a range of configurations, operating conditions and target platforms. We find that SPoT performs synchronization 22x and 17x more accurately than MQTT and SNTP, respectively, at high noise levels, and maintains a clock accuracy of within 15ms at various noise levels. Finally, we report on the scalability of our server implementation through microbenchmark and wide area experiments, which show that our system can scale to support large numbers of clients efficiently.",high,B1,primary_assignment,SPoT uses a lightweight packet exchange and scalable reference server to compensate poor IoT clock stability and noise.,,true,"Sathiya Kumaran Mani, Ramakrishnan Durairajan, Paul Barford, Joel Sommers",2018,arxiv:1806.02474,arxiv:1806.02474,8754694585775826913,,,,,28,,0.8519528019683106,B1,true,inspect-arxiv_1806.02474.json,,,inspect-arxiv_1806.02474.json,triaged,primary_assignment,b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q01-direct.json | b1/raw-q08-embedded.json | b1/raw-q13-os-clocks.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q20-mech-timing.json,b1/assigned-paper-manifest.jsonl | b1/triage.jsonl,complete,2
